sbscrptn_ek_id,prdct_nm
1863255,BlackBerry ABB2
1863255,Corporate Package
1863255,Free Data 4GB(OLD 2GB)
1863255,Freetime 100
1863255,ISDN Basic Rate Business
1863255,SMS 450 bolt-on Monthly fee
1863255,Super 10
1863255,Super Smart
1863255,Valuetime
1863289, Juffair
1863289,BlackBerry ABB2
1863289,Corporate Package
1863289,Free Data 4GB(OLD 2GB)
1863289,Freetime 100
1863289,ISDN Basic Rate Business
1863289,SMS 450 bolt-on Monthly fee
1863289,Super 10
1863289,Super Smart
1863289,Valuetime
1863320,"BATELCO FREE DATA - 4GB	"
1863320,Call Waiting
1863320,Ex-Directory Number
1863320,Freetime 100
1863320,GPRS Service
1863320,PBX Pilot Line
1863320,Super 10
1863320,Super Smart
1863320,Super Zero
1863320,Valuetime 300
1863338,"BATELCO FREE DATA - 4GB	"
1863338,Call Waiting
1863338,Family Package 1
1863338,Freetime 100
1863338,GPRS Service
1863338,PBX Pilot Line
1863338,Super 10
1863338,Super Smart
1863338,Super Zero
1863338,Valuetime 300
1863368, Juffair
1863368,BlackBerry ABB2
1863368,Corporate Package
1863368,Free Data 4GB(OLD 2GB)
1863368,Freetime 100
1863368,ISDN Basic Rate Business
1863368,SMS 450 bolt-on Monthly fee
1863368,Super 10
1863368,Super Smart
1863368,Valuetime
1863382,Freetime 100
1863390,"BATELCO FREE DATA - 4GB	"
1863390,Call Waiting
1863390,Family Package 1
1863390,Freetime 100
1863390,GPRS Service
1863390,PBX Pilot Line
1863390,Super 10
1863390,Super Smart
1863390,Super Zero
1863390,Valuetime 300
1863443,3G High Speed DATA Package
1863443,Call Conference
1863443,Exchange Line - Sponsor
1863443,FREE DATA WITH VOICE 3GB
1863443,Freetime 20
1863443,Local Leased Circuits
1863443,Super 10
1863443,Super Smart
1863443,Valuetime
1863452,"BATELCO FREE DATA - 4GB	"
1863452,Call Waiting
1863452,Family Package 1
1863452,Freetime 100
1863452,GPRS Service
1863452,PBX Pilot Line
1863452,Super 10
1863452,Super Smart
1863452,Super Zero
1863452,Valuetime 300
1863483,"BATELCO FREE DATA - 4GB	"
1863483,Call Waiting
1863483,Family Package 1
1863483,Freetime 100
1863483,GPRS Service
1863483,PBX Pilot Line
1863483,Super 10
1863483,Super Smart
1863483,Super Zero
1863483,Valuetime 300
1863489,"BATELCO FREE DATA - 4GB	"
1863489,Call Waiting
1863489,Family Package 1
1863489,Freetime 100
1863489,GPRS Service
1863489,PBX Pilot Line
1863489,Super 10
1863489,Super Smart
1863489,Super Zero
1863489,Valuetime 300
1863569, Juffair
1863569,BlackBerry ABB2
1863569,Corporate Package
1863569,Free Data 4GB(OLD 2GB)
1863569,Freetime 100
1863569,ISDN Basic Rate Business
1863569,SMS 450 bolt-on Monthly fee
1863569,Super 10
1863569,Super Smart
1863569,Valuetime
1863582,3G High Speed DATA Package
1863582,Call Conference
1863582,Exchange Line - Sponsor
1863582,FREE DATA WITH VOICE 3GB
1863582,Freetime 20
1863582,Local Leased Circuits
1863582,Super 10
1863582,Super Smart
1863582,Valuetime
1863620, Juffair
1863620,BlackBerry ABB2
1863620,Corporate Package
1863620,Free Data 4GB(OLD 2GB)
1863620,Freetime 100
1863620,ISDN Basic Rate Business
1863620,SMS 450 bolt-on Monthly fee
1863620,Super 10
1863620,Super Smart
1863620,Valuetime
1863644,"BATELCO FREE DATA - 4GB	"
1863644,Call Waiting
1863644,Family Package 1
1863644,Freetime 100
1863644,GPRS Service
1863644,PBX Pilot Line
1863644,Super 10
1863644,Super Smart
1863644,Super Zero
1863644,Valuetime 300
1863663,"BATELCO FREE DATA - 4GB	"
1863663,Call Waiting
1863663,Family Package 1
1863663,Freetime 100
1863663,GPRS Service
1863663,PBX Pilot Line
1863663,Super 10
1863663,Super Smart
1863663,Super Zero
1863663,Valuetime 300
1863669,Freetime 100
1863676,"BATELCO FREE DATA - 4GB	"
1863676,Call Waiting
1863676,Family Package 1
1863676,Freetime 100
1863676,GPRS Service
1863676,PBX Pilot Line
1863676,Super 10
1863676,Super Smart
1863676,Super Zero
1863676,Valuetime 300
1863793, Juffair
1863793,BlackBerry ABB2
1863793,Corporate Package
1863793,Free Data 4GB(OLD 2GB)
1863793,Freetime 100
1863793,ISDN Basic Rate Business
1863793,SMS 450 bolt-on Monthly fee
1863793,Super 10
1863793,Super Smart
1863793,Valuetime
1863814,"BATELCO FREE DATA - 4GB	"
1863814,Call Waiting
1863814,Family Package 1
1863814,Freetime 100
1863814,GPRS Service
1863814,PBX Pilot Line
1863814,Super 10
1863814,Super Smart
1863814,Super Zero
1863814,Valuetime 300
1863841,"BATELCO FREE DATA - 4GB	"
1863841,Call Waiting
1863841,Family Package 1
1863841,Freetime 100
1863841,GPRS Service
1863841,PBX Pilot Line
1863841,Super 10
1863841,Super Smart
1863841,Super Zero
1863841,Valuetime 300
1863882,"BATELCO FREE DATA - 4GB	"
1863882,Call Waiting
1863882,Family Package 1
1863882,Freetime 100
1863882,GPRS Service
1863882,PBX Pilot Line
1863882,Super 10
1863882,Super Smart
1863882,Super Zero
1863882,Valuetime 300
1863906, Juffair
1863906,BlackBerry ABB2
1863906,Corporate Package
1863906,Free Data 4GB(OLD 2GB)
1863906,Freetime 100
1863906,ISDN Basic Rate Business
1863906,SMS 450 bolt-on Monthly fee
1863906,Super 10
1863906,Super Smart
1863906,Valuetime
1863912,3G High Speed DATA Package
1863912,Call Conference
1863912,Exchange Line - Sponsor
1863912,FREE DATA WITH VOICE 3GB
1863912,Freetime 20
1863912,Local Leased Circuits
1863912,Super 10
1863912,Super Smart
1863912,Valuetime
1863922,3G High Speed DATA Package
1863922,Call Conference
1863922,Exchange Line - Sponsor
1863922,FREE DATA WITH VOICE 3GB
1863922,Freetime 20
1863922,Local Leased Circuits
1863922,Super 10
1863922,Super Smart
1863922,Valuetime
1863941,Freetime 100
1863969,3G SimSim
1863969,Call Conference
1863969,Free Stardial Facilities
1863969,Freetime 20
1863969,My Package
1863969,Super 10
1863969,Super 30
1863969,Super Smart
1863969,Valuetime
1864062,"BATELCO FREE DATA - 4GB	"
1864062,Call Waiting
1864062,Family Package 1
1864062,Freetime 100
1864062,GPRS Service
1864062,PBX Pilot Line
1864062,Super 10
1864062,Super Smart
1864062,Super Zero
1864062,Valuetime 300
1864070,3G High Speed DATA Package
1864070,Call Conference
1864070,Exchange Line - Sponsor
1864070,FREE DATA WITH VOICE 3GB
1864070,Freetime 20
1864070,Local Leased Circuits
1864070,Super 10
1864070,Super Smart
1864070,Valuetime
1864146,"BATELCO FREE DATA - 4GB	"
1864146,Call Waiting
1864146,Family Package 1
1864146,Freetime 100
1864146,GPRS Service
1864146,PBX Pilot Line
1864146,Super 10
1864146,Super Smart
1864146,Super Zero
1864146,Valuetime 300
1864188,3G High Speed DATA Package
1864188,Call Conference
1864188,Exchange Line - Sponsor
1864188,FREE DATA WITH VOICE 3GB
1864188,Freetime 20
1864188,Local Leased Circuits
1864188,Super 10
1864188,Super Smart
1864188,Valuetime
1864217,"BATELCO FREE DATA - 4GB	"
1864217,Call Waiting
1864217,Family Package 1
1864217,Freetime 100
1864217,GPRS Service
1864217,PBX Pilot Line
1864217,Super 10
1864217,Super Smart
1864217,Super Zero
1864217,Valuetime 300
1864228,3G High Speed DATA Package
1864228,Call Conference
1864228,Exchange Line - Sponsor
1864228,FREE DATA WITH VOICE 3GB
1864228,Freetime 20
1864228,Local Leased Circuits
1864228,Super 10
1864228,Super Smart
1864228,Valuetime
1864235,"BATELCO FREE DATA - 4GB	"
1864235,Call Waiting
1864235,Family Package 1
1864235,Freetime 100
1864235,GPRS Service
1864235,PBX Pilot Line
1864235,Super 10
1864235,Super Smart
1864235,Super Zero
1864235,Valuetime 300
1864247,Freetime 100
1864248,"BATELCO FREE DATA - 4GB	"
1864248,Call Waiting
1864248,Family Package 1
1864248,Freetime 100
1864248,GPRS Service
1864248,PBX Pilot Line
1864248,Super 10
1864248,Super Smart
1864248,Super Zero
1864248,Valuetime 300
1864262,3G High Speed DATA Package
1864262,Call Conference
1864262,Exchange Line - Sponsor
1864262,FREE DATA WITH VOICE 3GB
1864262,Freetime 20
1864262,Local Leased Circuits
1864262,Super 10
1864262,Super Smart
1864262,Valuetime
1864282,"BATELCO FREE DATA - 4GB	"
1864282,Call Waiting
1864282,Family Package 1
1864282,Freetime 100
1864282,GPRS Service
1864282,PBX Pilot Line
1864282,Super 10
1864282,Super Smart
1864282,Super Zero
1864282,Valuetime 300
1864301,3G High Speed DATA Package
1864301,Call Conference
1864301,Exchange Line - Sponsor
1864301,FREE DATA WITH VOICE 3GB
1864301,Freetime 20
1864301,Local Leased Circuits
1864301,Super 10
1864301,Super Smart
1864301,Valuetime
1864401,"BATELCO FREE DATA - 4GB	"
1864401,Call Waiting
1864401,Family Package 1
1864401,Freetime 100
1864401,GPRS Service
1864401,PBX Pilot Line
1864401,Super 10
1864401,Super Smart
1864401,Super Zero
1864401,Valuetime 300
1864433,3G High Speed DATA Package
1864433,Call Conference
1864433,Exchange Line - Sponsor
1864433,FREE DATA WITH VOICE 3GB
1864433,Freetime 20
1864433,Local Leased Circuits
1864433,Super 10
1864433,Super Smart
1864433,Valuetime
1864439, Juffair
1864439,BlackBerry ABB2
1864439,Corporate Package
1864439,Free Data 4GB(OLD 2GB)
1864439,Freetime 100
1864439,ISDN Basic Rate Business
1864439,SMS 450 bolt-on Monthly fee
1864439,Super 10
1864439,Super Smart
1864439,Valuetime
1864631,3G High Speed DATA Package
1864631,Call Conference
1864631,Exchange Line - Sponsor
1864631,FREE DATA WITH VOICE 3GB
1864631,Freetime 20
1864631,Local Leased Circuits
1864631,Super 10
1864631,Super Smart
1864631,Valuetime
1864662,"BATELCO FREE DATA - 4GB	"
1864662,Call Waiting
1864662,Family Package 1
1864662,Freetime 100
1864662,GPRS Service
1864662,PBX Pilot Line
1864662,Super 10
1864662,Super Smart
1864662,Super Zero
1864662,Valuetime 300
1864663,"BATELCO FREE DATA - 4GB	"
1864663,Call Waiting
1864663,Family Package 1
1864663,Freetime 100
1864663,GPRS Service
1864663,PBX Pilot Line
1864663,Super 10
1864663,Super Smart
1864663,Super Zero
1864663,Valuetime 300
1864668,"BATELCO FREE DATA - 4GB	"
1864668,Call Waiting
1864668,Family Package 1
1864668,Freetime 100
1864668,GPRS Service
1864668,PBX Pilot Line
1864668,Super 10
1864668,Super Smart
1864668,Super Zero
1864668,Valuetime 300
1864677,"BATELCO FREE DATA - 4GB	"
1864677,Call Waiting
1864677,Family Package 1
1864677,Freetime 100
1864677,GPRS Service
1864677,PBX Pilot Line
1864677,Super 10
1864677,Super Smart
1864677,Super Zero
1864677,Valuetime 300
1864680,"BATELCO FREE DATA - 4GB	"
1864680,Call Waiting
1864680,Family Package 1
1864680,Freetime 100
1864680,GPRS Service
1864680,PBX Pilot Line
1864680,Super 10
1864680,Super Smart
1864680,Super Zero
1864680,Valuetime 300
1864692,"BATELCO FREE DATA - 4GB	"
1864692,Call Waiting
1864692,Family Package 1
1864692,Freetime 100
1864692,GPRS Service
1864692,PBX Pilot Line
1864692,Super 10
1864692,Super Smart
1864692,Super Zero
1864692,Valuetime 300
1864706,3G High Speed DATA Package
1864706,Call Conference
1864706,Exchange Line - Sponsor
1864706,FREE DATA WITH VOICE 3GB
1864706,Freetime 20
1864706,Local Leased Circuits
1864706,Super 10
1864706,Super Smart
1864706,Valuetime
1864707,"BATELCO FREE DATA - 4GB	"
1864707,Call Waiting
1864707,Family Package 1
1864707,Freetime 100
1864707,GPRS Service
1864707,PBX Pilot Line
1864707,Super 10
1864707,Super Smart
1864707,Super Zero
1864707,Valuetime 300
1864780,"BATELCO FREE DATA - 4GB	"
1864780,Call Waiting
1864780,Family Package 1
1864780,Freetime 100
1864780,GPRS Service
1864780,PBX Pilot Line
1864780,Super 10
1864780,Super Smart
1864780,Super Zero
1864780,Valuetime 300
1864791,"BATELCO FREE DATA - 4GB	"
1864791,Call Waiting
1864791,Family Package 1
1864791,Freetime 100
1864791,GPRS Service
1864791,PBX Pilot Line
1864791,Super 10
1864791,Super Smart
1864791,Super Zero
1864791,Valuetime 300
1864854, Juffair
1864854,BlackBerry ABB2
1864854,Corporate Package
1864854,Free Data 4GB(OLD 2GB)
1864854,Freetime 100
1864854,ISDN Basic Rate Business
1864854,SMS 450 bolt-on Monthly fee
1864854,Super 10
1864854,Super Smart
1864854,Valuetime
1864867,"BATELCO FREE DATA - 4GB	"
1864867,Call Waiting
1864867,Family Package 1
1864867,Freetime 100
1864867,GPRS Service
1864867,PBX Pilot Line
1864867,Super 10
1864867,Super Smart
1864867,Super Zero
1864867,Valuetime 300
1864872,"BATELCO FREE DATA - 4GB	"
1864872,Call Waiting
1864872,Family Package 1
1864872,Freetime 100
1864872,GPRS Service
1864872,PBX Pilot Line
1864872,Super 10
1864872,Super Smart
1864872,Super Zero
1864872,Valuetime 300
1864895,"BATELCO FREE DATA - 4GB	"
1864895,Call Waiting
1864895,Family Package 1
1864895,Freetime 100
1864895,GPRS Service
1864895,PBX Pilot Line
1864895,Super 10
1864895,Super Smart
1864895,Super Zero
1864895,Valuetime 300
1864896,Freetime 100
1864898, Salmabad
1864898,Business eFax Line
1864898,Corporate Package
1864898,Free Data 6GB
1864898,Freetime 20
1864898,ISDN-Primary Rate
1864898,Students Mobile Package
1864898,Super 10
1864898,Super Smart
1864898,Valuetime
1864932,BATELCO PACKAGE 1
1864932,Call Waiting
1864932,Family Package 1
1864932,Freetime 100
1864932,GPRS Service
1864932,PBX Pilot Line
1864932,Super 10
1864932,Super Smart
1864932,Super Zero
1864932,Valuetime 300
1864984,3G High Speed DATA Package
1864984,Call Conference
1864984,Exchange Line - Sponsor
1864984,FREE DATA WITH VOICE 3GB
1864984,Freetime 20
1864984,Local Leased Circuits
1864984,Super 10
1864984,Super Smart
1864984,Valuetime
1864985, Juffair
1864985,BlackBerry ABB2
1864985,Corporate Package
1864985,Free Data 4GB(OLD 2GB)
1864985,Freetime 100
1864985,ISDN Basic Rate Business
1864985,SMS 450 bolt-on Monthly fee
1864985,Super 10
1864985,Super Smart
1864985,Valuetime
1864996,3G High Speed DATA Package
1864996,Call Conference
1864996,Exchange Line - Sponsor
1864996,FREE DATA WITH VOICE 3GB
1864996,Freetime 20
1864996,Local Leased Circuits
1864996,Super 10
1864996,Super Smart
1864996,Valuetime
1865021,BATELCO PACKAGE 1
1865021,Call Waiting
1865021,Family Package 1
1865021,Freetime 100
1865021,GPRS Service
1865021,PBX Pilot Line
1865021,Super 10
1865021,Super Smart
1865021,Super Zero
1865021,Valuetime 300
1865140, Juffair
1865140,BlackBerry ABB2
1865140,Corporate Package
1865140,Free Data 4GB(OLD 2GB)
1865140,Freetime 100
1865140,ISDN Basic Rate Business
1865140,SMS 450 bolt-on Monthly fee
1865140,Super 10
1865140,Super Smart
1865140,Valuetime
1865166,BATELCO PACKAGE 1
1865166,Call Waiting
1865166,Family Package 1
1865166,Freetime 100
1865166,GPRS Service
1865166,PBX Pilot Line
1865166,Super 10
1865166,Super Smart
1865166,Super Zero
1865166,Valuetime 300
1865167,3G High Speed DATA Package
1865167,Call Conference
1865167,Exchange Line - Sponsor
1865167,FREE DATA WITH VOICE 3GB
1865167,Freetime 20
1865167,Local Leased Circuits
1865167,Super 10
1865167,Super Smart
1865167,Valuetime
1865185,BATELCO PACKAGE 1
1865185,Call Waiting
1865185,Family Package 1
1865185,Freetime 100
1865185,GPRS Service
1865185,PBX Pilot Line
1865185,Super 10
1865185,Super Smart
1865185,Super Zero
1865185,Valuetime 300
1865230,BATELCO PACKAGE 1
1865230,Call Waiting
1865230,Family Package 1
1865230,Freetime 100
1865230,GPRS Service
1865230,PBX Pilot Line
1865230,Super 10
1865230,Super Smart
1865230,Super Zero
1865230,Valuetime 300
1865231,BATELCO PACKAGE 1
1865231,Call Waiting
1865231,Family Package 1
1865231,Freetime 100
1865231,GPRS Service
1865231,PBX Pilot Line
1865231,Super 10
1865231,Super Smart
1865231,Super Zero
1865231,Valuetime 300
1865233,3G High Speed DATA Package
1865233,Call Conference
1865233,Exchange Line - Sponsor
1865233,FREE DATA WITH VOICE 3GB
1865233,Freetime 20
1865233,Local Leased Circuits
1865233,Super 10
1865233,Super Smart
1865233,Valuetime
1865272,3G High Speed DATA Package
1865272,Call Conference
1865272,Exchange Line - Sponsor
1865272,FREE DATA WITH VOICE 3GB
1865272,Freetime 20
1865272,Local Leased Circuits
1865272,Super 10
1865272,Super Smart
1865272,Valuetime
1865292, Salmabad
1865292,Business eFax Line
1865292,Corporate Package
1865292,Free Data 6GB
1865292,Freetime 20
1865292,ISDN-Primary Rate
1865292,Students Mobile Package
1865292,Super 10
1865292,Super Smart
1865292,Valuetime
1865304,BATELCO PACKAGE 1
1865304,Call Waiting
1865304,Family Package 1
1865304,Freetime 100
1865304,GPRS Service
1865304,PBX Pilot Line
1865304,Super 10
1865304,Super Smart
1865304,Super Zero
1865304,Valuetime 300
1865322,BATELCO PACKAGE 1
1865322,Call Waiting
1865322,Family Package 1
1865322,Freetime 100
1865322,GPRS Service
1865322,PBX Pilot Line
1865322,Super 10
1865322,Super Smart
1865322,Super Zero
1865322,Valuetime 300
1865330, Juffair
1865330,BlackBerry ABB2
1865330,Corporate Package
1865330,Free Data 4GB(OLD 2GB)
1865330,Freetime 100
1865330,ISDN Basic Rate Business
1865330,SMS 450 bolt-on Monthly fee
1865330,Super 10
1865330,Super Smart
1865330,Valuetime
1865331,BATELCO PACKAGE 1
1865331,Call Waiting
1865331,Family Package 1
1865331,Freetime 100
1865331,GPRS Service
1865331,PBX Pilot Line
1865331,Super 10
1865331,Super Smart
1865331,Super Zero
1865331,Valuetime 300
1865352,BATELCO PACKAGE 1
1865352,Call Waiting
1865352,Family Package 1
1865352,Freetime 100
1865352,GPRS Service
1865352,PBX Pilot Line
1865352,Super 10
1865352,Super Smart
1865352,Super Zero
1865352,Valuetime 300
1865365,BATELCO PACKAGE 1
1865365,Call Waiting
1865365,Family Package 1
1865365,Freetime 100
1865365,GPRS Service
1865365,PBX Pilot Line
1865365,Super 10
1865365,Super Smart
1865365,Super Zero
1865365,Valuetime 300
1865376,3G High Speed DATA Package
1865376,Call Conference
1865376,Exchange Line - Sponsor
1865376,FREE DATA WITH VOICE 3GB
1865376,Freetime 20
1865376,Local Leased Circuits
1865376,Super 10
1865376,Super Smart
1865376,Valuetime
1865380, Juffair
1865380,BlackBerry ABB2
